prompt_id,prompt_typing_order,length_class,condition,prompt_source,prompt_position,prompt_position_1based,char_j,prev_char_j,map_id_j,unicode_codepoint_j,unicode_name_j,script_family_j,char_class_j,layout_required_j,shift_required_j,preferred_for_prompt_demand_j,physical_key_id_j,distance_node_id_j,key_row_j,key_column_index_j,zone_proxy_j,hand_proxy_j,is_space_j,is_thai_script_j,is_english_script_j,is_punctuation_or_symbol_j,project_layout_preference_j,char_map_candidate_count_j,char_map_top_rule_candidate_count_j,char_map_ambiguous_j,char_map_rule_tied_j,char_map_resolution_note_j,char_map_resolved_with_fallback_j,prev_map_id_j,prev_unicode_codepoint_j,prev_unicode_name_j,prev_script_family_j,prev_char_class_j,prev_layout_required_j,prev_shift_required_j,prev_preferred_for_prompt_demand_j,prev_physical_key_id_j,prev_distance_node_id_j,prev_key_row_j,prev_key_column_index_j,prev_zone_proxy_j,prev_hand_proxy_j,prev_is_space_j,prev_is_thai_script_j,prev_is_english_script_j,prev_is_punctuation_or_symbol_j,prev_project_layout_preference_j,prev_char_map_candidate_count_j,prev_char_map_top_rule_candidate_count_j,prev_char_map_ambiguous_j,prev_char_map_rule_tied_j,prev_char_map_resolution_note_j,prev_char_map_resolved_with_fallback_j,distance_from_prev_correct_j,layout_switch_into_j,distance_from_prev_bin_j
P12,12,long,long_familiar_expository,prompt_table,5,6,้,ี,TH_KeyH_base,U+0E49,THAI CHARACTER MAI THO,thai,thai_tone_mark,TH,0.0,1.0,KeyH,KeyH,home,5.0,center,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyU_base,U+0E35,THAI CHARACTER SARA II,thai,thai_vowel_mark,TH,0.0,1.0,KeyU,KeyU,top,6.0,center,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,1.0,0.0,low
P12,12,long,long_familiar_expository,prompt_table,6,7,ค,้,TH_Digit8_base,U+0E04,THAI CHARACTER KHO KHWAI,thai,thai_consonant,TH,0.0,1.0,Digit8,Digit8,number,8.0,center,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyH_base,U+0E49,THAI CHARACTER MAI THO,thai,thai_tone_mark,TH,0.0,1.0,KeyH,KeyH,home,5.0,center,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,2.0,0.0,medium
P12,12,long,long_familiar_expository,prompt_table,7,8,ร,ค,TH_KeyI_base,U+0E23,THAI CHARACTER RO RUA,thai,thai_consonant,TH,0.0,1.0,KeyI,KeyI,top,7.0,center,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_Digit8_base,U+0E04,THAI CHARACTER KHO KHWAI,thai,thai_consonant,TH,0.0,1.0,Digit8,Digit8,number,8.0,center,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,1.0,0.0,low
P12,12,long,long_familiar_expository,prompt_table,8,9,ู,ร,TH_Digit6_shift,U+0E39,THAI CHARACTER SARA UU,thai,thai_vowel_mark,TH,1.0,1.0,Digit6,Digit6,number,6.0,center,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyI_base,U+0E23,THAI CHARACTER RO RUA,thai,thai_consonant,TH,0.0,1.0,KeyI,KeyI,top,7.0,center,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,2.0,0.0,medium
P12,12,long,long_familiar_expository,prompt_table,9,10,ข,ู,TH_Minus_base,U+0E02,THAI CHARACTER KHO KHAI,thai,thai_consonant,TH,0.0,1.0,Minus,Minus,number,11.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_Digit6_shift,U+0E39,THAI CHARACTER SARA UU,thai,thai_vowel_mark,TH,1.0,1.0,Digit6,Digit6,number,6.0,center,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,5.0,0.0,high
P12,12,long,long_familiar_expository,prompt_table,10,11,อ,ข,TH_KeyV_base,U+0E2D,THAI CHARACTER O ANG,thai,thai_consonant,TH,0.0,1.0,KeyV,KeyV,bottom,3.0,left,left,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_Minus_base,U+0E02,THAI CHARACTER KHO KHAI,thai,thai_consonant,TH,0.0,1.0,Minus,Minus,number,11.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,7.0,0.0,high
P12,12,long,long_familiar_expository,prompt_table,11,12,ใ,อ,TH_Period_base,U+0E43,THAI CHARACTER SARA AI MAIMUAN,thai,thai_vowel_mark,TH,0.0,1.0,Period,Period,bottom,8.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyV_base,U+0E2D,THAI CHARACTER O ANG,thai,thai_consonant,TH,0.0,1.0,KeyV,KeyV,bottom,3.0,left,left,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,5.0,0.0,high
P12,12,long,long_familiar_expository,prompt_table,12,13,ห,ใ,TH_KeyS_base,U+0E2B,THAI CHARACTER HO HIP,thai,thai_consonant,TH,0.0,1.0,KeyS,KeyS,home,1.0,left,left,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_Period_base,U+0E43,THAI CHARACTER SARA AI MAIMUAN,thai,thai_vowel_mark,TH,0.0,1.0,Period,Period,bottom,8.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,7.0,0.0,high
P12,12,long,long_familiar_expository,prompt_table,13,14,้,ห,TH_KeyH_base,U+0E49,THAI CHARACTER MAI THO,thai,thai_tone_mark,TH,0.0,1.0,KeyH,KeyH,home,5.0,center,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyS_base,U+0E2B,THAI CHARACTER HO HIP,thai,thai_consonant,TH,0.0,1.0,KeyS,KeyS,home,1.0,left,left,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,4.0,0.0,high
P12,12,long,long_familiar_expository,prompt_table,14,15,น,้,TH_KeyO_base,U+0E19,THAI CHARACTER NO NU,thai,thai_consonant,TH,0.0,1.0,KeyO,KeyO,top,8.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyH_base,U+0E49,THAI CHARACTER MAI THO,thai,thai_tone_mark,TH,0.0,1.0,KeyH,KeyH,home,5.0,center,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,3.0,0.0,high
P12,12,long,long_familiar_expository,prompt_table,15,16,ั,น,TH_KeyY_base,U+0E31,THAI CHARACTER MAI HAN-AKAT,thai,thai_vowel_mark,TH,0.0,1.0,KeyY,KeyY,top,5.0,center,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyO_base,U+0E19,THAI CHARACTER NO NU,thai,thai_consonant,TH,0.0,1.0,KeyO,KeyO,top,8.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,3.0,0.0,high
P12,12,long,long_familiar_expository,prompt_table,16,17,ก,ั,TH_KeyD_base,U+0E01,THAI CHARACTER KO KAI,thai,thai_consonant,TH,0.0,1.0,KeyD,KeyD,home,2.0,left,left,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyY_base,U+0E31,THAI CHARACTER MAI HAN-AKAT,thai,thai_vowel_mark,TH,0.0,1.0,KeyY,KeyY,top,5.0,center,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,3.0,0.0,high
P12,12,long,long_familiar_expository,prompt_table,17,18,เ,ก,TH_KeyG_base,U+0E40,THAI CHARACTER SARA E,thai,thai_vowel_mark,TH,0.0,1.0,KeyG,KeyG,home,4.0,left,left,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyD_base,U+0E01,THAI CHARACTER KO KAI,thai,thai_consonant,TH,0.0,1.0,KeyD,KeyD,home,2.0,left,left,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,2.0,0.0,medium
P12,12,long,long_familiar_expository,prompt_table,18,19,ร,เ,TH_KeyI_base,U+0E23,THAI CHARACTER RO RUA,thai,thai_consonant,TH,0.0,1.0,KeyI,KeyI,top,7.0,center,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyG_base,U+0E40,THAI CHARACTER SARA E,thai,thai_vowel_mark,TH,0.0,1.0,KeyG,KeyG,home,4.0,left,left,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,3.0,0.0,high
P12,12,long,long_familiar_expository,prompt_table,19,20,ี,ร,TH_KeyU_base,U+0E35,THAI CHARACTER SARA II,thai,thai_vowel_mark,TH,0.0,1.0,KeyU,KeyU,top,6.0,center,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyI_base,U+0E23,THAI CHARACTER RO RUA,thai,thai_consonant,TH,0.0,1.0,KeyI,KeyI,top,7.0,center,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,1.0,0.0,low
P12,12,long,long_familiar_expository,prompt_table,20,21,ย,ี,TH_KeyP_base,U+0E22,THAI CHARACTER YO YAK,thai,thai_consonant,TH,0.0,1.0,KeyP,KeyP,top,9.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyU_base,U+0E35,THAI CHARACTER SARA II,thai,thai_vowel_mark,TH,0.0,1.0,KeyU,KeyU,top,6.0,center,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,3.0,0.0,high
P12,12,long,long_familiar_expository,prompt_table,21,22,น,ย,TH_KeyO_base,U+0E19,THAI CHARACTER NO NU,thai,thai_consonant,TH,0.0,1.0,KeyO,KeyO,top,8.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyP_base,U+0E22,THAI CHARACTER YO YAK,thai,thai_consonant,TH,0.0,1.0,KeyP,KeyP,top,9.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,1.0,0.0,low
P12,12,long,long_familiar_expository,prompt_table,22,23,เ,น,TH_KeyG_base,U+0E40,THAI CHARACTER SARA E,thai,thai_vowel_mark,TH,0.0,1.0,KeyG,KeyG,home,4.0,left,left,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyO_base,U+0E19,THAI CHARACTER NO NU,thai,thai_consonant,TH,0.0,1.0,KeyO,KeyO,top,8.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,4.0,0.0,high
P12,12,long,long_familiar_expository,prompt_table,23,24,ข,เ,TH_Minus_base,U+0E02,THAI CHARACTER KHO KHAI,thai,thai_consonant,TH,0.0,1.0,Minus,Minus,number,11.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyG_base,U+0E40,THAI CHARACTER SARA E,thai,thai_vowel_mark,TH,0.0,1.0,KeyG,KeyG,home,4.0,left,left,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,6.0,0.0,high
P12,12,long,long_familiar_expository,prompt_table,24,25,ี,ข,TH_KeyU_base,U+0E35,THAI CHARACTER SARA II,thai,thai_vowel_mark,TH,0.0,1.0,KeyU,KeyU,top,6.0,center,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_Minus_base,U+0E02,THAI CHARACTER KHO KHAI,thai,thai_consonant,TH,0.0,1.0,Minus,Minus,number,11.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,4.0,0.0,high
P12,12,long,long_familiar_expository,prompt_table,25,26,ย,ี,TH_KeyP_base,U+0E22,THAI CHARACTER YO YAK,thai,thai_consonant,TH,0.0,1.0,KeyP,KeyP,top,9.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyU_base,U+0E35,THAI CHARACTER SARA II,thai,thai_vowel_mark,TH,0.0,1.0,KeyU,KeyU,top,6.0,center,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,3.0,0.0,high
P12,12,long,long_familiar_expository,prompt_table,26,27,น,ย,TH_KeyO_base,U+0E19,THAI CHARACTER NO NU,thai,thai_consonant,TH,0.0,1.0,KeyO,KeyO,top,8.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyP_base,U+0E22,THAI CHARACTER YO YAK,thai,thai_consonant,TH,0.0,1.0,KeyP,KeyP,top,9.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,1.0,0.0,low
P12,12,long,long_familiar_expository,prompt_table,27,28,ส,น,TH_KeyL_base,U+0E2A,THAI CHARACTER SO SUA,thai,thai_consonant,TH,0.0,1.0,KeyL,KeyL,home,8.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyO_base,U+0E19,THAI CHARACTER NO NU,thai,thai_consonant,TH,0.0,1.0,KeyO,KeyO,top,8.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,1.0,0.0,low
P12,12,long,long_familiar_expository,prompt_table,28,29,ร,ส,TH_KeyI_base,U+0E23,THAI CHARACTER RO RUA,thai,thai_consonant,TH,0.0,1.0,KeyI,KeyI,top,7.0,center,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyL_base,U+0E2A,THAI CHARACTER SO SUA,thai,thai_consonant,TH,0.0,1.0,KeyL,KeyL,home,8.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,1.0,0.0,low
P12,12,long,long_familiar_expository,prompt_table,29,30,ุ,ร,TH_Digit6_base,U+0E38,THAI CHARACTER SARA U,thai,thai_vowel_mark,TH,0.0,1.0,Digit6,Digit6,number,6.0,center,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyI_base,U+0E23,THAI CHARACTER RO RUA,thai,thai_consonant,TH,0.0,1.0,KeyI,KeyI,top,7.0,center,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,2.0,0.0,medium
P12,12,long,long_familiar_expository,prompt_table,30,31,ป,ุ,TH_KeyX_base,U+0E1B,THAI CHARACTER PO PLA,thai,thai_consonant,TH,0.0,1.0,KeyX,KeyX,bottom,1.0,left,left,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_Digit6_base,U+0E38,THAI CHARACTER SARA U,thai,thai_vowel_mark,TH,0.0,1.0,Digit6,Digit6,number,6.0,center,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,4.0,0.0,high
P12,12,long,long_familiar_expository,prompt_table,31,32,เ,ป,TH_KeyG_base,U+0E40,THAI CHARACTER SARA E,thai,thai_vowel_mark,TH,0.0,1.0,KeyG,KeyG,home,4.0,left,left,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyX_base,U+0E1B,THAI CHARACTER PO PLA,thai,thai_consonant,TH,0.0,1.0,KeyX,KeyX,bottom,1.0,left,left,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,3.0,0.0,high
P12,12,long,long_familiar_expository,prompt_table,32,33,ร,เ,TH_KeyI_base,U+0E23,THAI CHARACTER RO RUA,thai,thai_consonant,TH,0.0,1.0,KeyI,KeyI,top,7.0,center,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyG_base,U+0E40,THAI CHARACTER SARA E,thai,thai_vowel_mark,TH,0.0,1.0,KeyG,KeyG,home,4.0,left,left,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,3.0,0.0,high
P12,12,long,long_familiar_expository,prompt_table,33,34,ื,ร,,,,,,,,,,,,,,,,,,,,,,,,,,TH_KeyI_base,U+0E23,THAI CHARACTER RO RUA,thai,thai_consonant,TH,0.0,1.0,KeyI,KeyI,top,7.0,center,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,,,
P12,12,long,long_familiar_expository,prompt_table,34,35,่,ื,TH_KeyJ_base,U+0E48,THAI CHARACTER MAI EK,thai,thai_tone_mark,TH,0.0,1.0,KeyJ,KeyJ,home,6.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P12,12,long,long_familiar_expository,prompt_table,35,36,อ,่,TH_KeyV_base,U+0E2D,THAI CHARACTER O ANG,thai,thai_consonant,TH,0.0,1.0,KeyV,KeyV,bottom,3.0,left,left,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyJ_base,U+0E48,THAI CHARACTER MAI EK,thai,thai_tone_mark,TH,0.0,1.0,KeyJ,KeyJ,home,6.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,3.0,0.0,high
P12,12,long,long_familiar_expository,prompt_table,36,37,ง,อ,TH_Quote_base,U+0E07,THAI CHARACTER NGO NGU,thai,thai_consonant,TH,0.0,1.0,Quote,Quote,home,10.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyV_base,U+0E2D,THAI CHARACTER O ANG,thai,thai_consonant,TH,0.0,1.0,KeyV,KeyV,bottom,3.0,left,left,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,7.0,0.0,high
P12,12,long,long_familiar_expository,prompt_table,37,38,ส,ง,TH_KeyL_base,U+0E2A,THAI CHARACTER SO SUA,thai,thai_consonant,TH,0.0,1.0,KeyL,KeyL,home,8.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_Quote_base,U+0E07,THAI CHARACTER NGO NGU,thai,thai_consonant,TH,0.0,1.0,Quote,Quote,home,10.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,2.0,0.0,medium
P12,12,long,long_familiar_expository,prompt_table,38,39,ุ,ส,TH_Digit6_base,U+0E38,THAI CHARACTER SARA U,thai,thai_vowel_mark,TH,0.0,1.0,Digit6,Digit6,number,6.0,center,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyL_base,U+0E2A,THAI CHARACTER SO SUA,thai,thai_consonant,TH,0.0,1.0,KeyL,KeyL,home,8.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,3.0,0.0,high
P12,12,long,long_familiar_expository,prompt_table,39,40,ภ,ุ,TH_Digit4_base,U+0E20,THAI CHARACTER PHO SAMPHAO,thai,thai_consonant,TH,0.0,1.0,Digit4,Digit4,number,4.0,left,left,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_Digit6_base,U+0E38,THAI CHARACTER SARA U,thai,thai_vowel_mark,TH,0.0,1.0,Digit6,Digit6,number,6.0,center,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,2.0,0.0,medium
P12,12,long,long_familiar_expository,prompt_table,40,41,า,ภ,TH_KeyK_base,U+0E32,THAI CHARACTER SARA AA,thai,thai_vowel_mark,TH,0.0,1.0,KeyK,KeyK,home,7.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_Digit4_base,U+0E20,THAI CHARACTER PHO SAMPHAO,thai,thai_consonant,TH,0.0,1.0,Digit4,Digit4,number,4.0,left,left,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,4.0,0.0,high
P12,12,long,long_familiar_expository,prompt_table,41,42,ษ,า,TH_KeyK_shift,U+0E29,THAI CHARACTER SO RUSI,thai,thai_consonant,TH,1.0,1.0,KeyK,KeyK,home,7.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyK_base,U+0E32,THAI CHARACTER SARA AA,thai,thai_vowel_mark,TH,0.0,1.0,KeyK,KeyK,home,7.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,0.0,0.0,low
P12,12,long,long_familiar_expository,prompt_table,42,43,ิ,ษ,TH_KeyB_base,U+0E34,THAI CHARACTER SARA I,thai,thai_vowel_mark,TH,0.0,1.0,KeyB,KeyB,bottom,4.0,left,left,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyK_shift,U+0E29,THAI CHARACTER SO RUSI,thai,thai_consonant,TH,1.0,1.0,KeyK,KeyK,home,7.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,3.0,0.0,high
P12,12,long,long_familiar_expository,prompt_table,43,44,ต,ิ,TH_Digit9_base,U+0E15,THAI CHARACTER TO TAO,thai,thai_consonant,TH,0.0,1.0,Digit9,Digit9,number,9.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyB_base,U+0E34,THAI CHARACTER SARA I,thai,thai_vowel_mark,TH,0.0,1.0,KeyB,KeyB,bottom,4.0,left,left,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,4.0,0.0,high
P12,12,long,long_familiar_expository,prompt_table,44,45,ไ,ต,TH_KeyW_base,U+0E44,THAI CHARACTER SARA AI MAIMALAI,thai,thai_vowel_mark,TH,0.0,1.0,KeyW,KeyW,top,1.0,left,left,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_Digit9_base,U+0E15,THAI CHARACTER TO TAO,thai,thai_consonant,TH,0.0,1.0,Digit9,Digit9,number,9.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,7.0,0.0,high
P12,12,long,long_familiar_expository,prompt_table,45,46,ท,ไ,TH_KeyN_base,U+0E17,THAI CHARACTER THO THAHAN,thai,thai_consonant,TH,0.0,1.0,KeyN,KeyN,bottom,5.0,center,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyW_base,U+0E44,THAI CHARACTER SARA AI MAIMALAI,thai,thai_vowel_mark,TH,0.0,1.0,KeyW,KeyW,top,1.0,left,left,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,4.0,0.0,high
P12,12,long,long_familiar_expository,prompt_table,46,47,ย,ท,TH_KeyP_base,U+0E22,THAI CHARACTER YO YAK,thai,thai_consonant,TH,0.0,1.0,KeyP,KeyP,top,9.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyN_base,U+0E17,THAI CHARACTER THO THAHAN,thai,thai_consonant,TH,0.0,1.0,KeyN,KeyN,bottom,5.0,center,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,4.0,0.0,high
P12,12,long,long_familiar_expository,prompt_table,47,48,อ,ย,TH_KeyV_base,U+0E2D,THAI CHARACTER O ANG,thai,thai_consonant,TH,0.0,1.0,KeyV,KeyV,bottom,3.0,left,left,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyP_base,U+0E22,THAI CHARACTER YO YAK,thai,thai_consonant,TH,0.0,1.0,KeyP,KeyP,top,9.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,6.0,0.0,high
P12,12,long,long_familiar_expository,prompt_table,48,49,ย,อ,TH_KeyP_base,U+0E22,THAI CHARACTER YO YAK,thai,thai_consonant,TH,0.0,1.0,KeyP,KeyP,top,9.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyV_base,U+0E2D,THAI CHARACTER O ANG,thai,thai_consonant,TH,0.0,1.0,KeyV,KeyV,bottom,3.0,left,left,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,6.0,0.0,high
P12,12,long,long_familiar_expository,prompt_table,49,50,่,ย,TH_KeyJ_base,U+0E48,THAI CHARACTER MAI EK,thai,thai_tone_mark,TH,0.0,1.0,KeyJ,KeyJ,home,6.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyP_base,U+0E22,THAI CHARACTER YO YAK,thai,thai_consonant,TH,0.0,1.0,KeyP,KeyP,top,9.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,3.0,0.0,high
P12,12,long,long_familiar_expository,prompt_table,50,51,า,่,TH_KeyK_base,U+0E32,THAI CHARACTER SARA AA,thai,thai_vowel_mark,TH,0.0,1.0,KeyK,KeyK,home,7.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyJ_base,U+0E48,THAI CHARACTER MAI EK,thai,thai_tone_mark,TH,0.0,1.0,KeyJ,KeyJ,home,6.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,1.0,0.0,low
P12,12,long,long_familiar_expository,prompt_table,51,52,ง,า,TH_Quote_base,U+0E07,THAI CHARACTER NGO NGU,thai,thai_consonant,TH,0.0,1.0,Quote,Quote,home,10.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyK_base,U+0E32,THAI CHARACTER SARA AA,thai,thai_vowel_mark,TH,0.0,1.0,KeyK,KeyK,home,7.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,3.0,0.0,high
P12,12,long,long_familiar_expository,prompt_table,52,53,ก,ง,TH_KeyD_base,U+0E01,THAI CHARACTER KO KAI,thai,thai_consonant,TH,0.0,1.0,KeyD,KeyD,home,2.0,left,left,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_Quote_base,U+0E07,THAI CHARACTER NGO NGU,thai,thai_consonant,TH,0.0,1.0,Quote,Quote,home,10.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,8.0,0.0,high
P12,12,long,long_familiar_expository,prompt_table,53,54,ร,ก,TH_KeyI_base,U+0E23,THAI CHARACTER RO RUA,thai,thai_consonant,TH,0.0,1.0,KeyI,KeyI,top,7.0,center,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyD_base,U+0E01,THAI CHARACTER KO KAI,thai,thai_consonant,TH,0.0,1.0,KeyD,KeyD,home,2.0,left,left,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,5.0,0.0,high
